Match_ID,Format,Match_Date,Team_1,Team_2,Venue,Host_Country,Toss,Innings,Batting_Team,Bowling_Team,Player,Role,Batting_Position,Runs,Balls,4s,6s,Strike_Rate,Overs,Maidens,Runs_Conceded,Wickets,Economy,Result,Player_of_the_Match
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,2,New Zealand,,TWM Latham,Batter,11,1,19,0,0,5.26,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,2,,Pakistan,Mohammad Amir,Bowler,,,,,,,18,4,43,3,2.28,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,2,,Pakistan,Rahat Ali,Bowler,,,,,,,15,2,62,4,3.92,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,2,,Pakistan,Sohail Khan,Bowler,,,,,,,22,5,79,3,3.59,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,2,,Pakistan,Yasir Shah,Bowler,,,,,,,4,0,16,0,4.0,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,3,,New Zealand,C de Grandhomme,Bowler,,,,,,,14,3,27,1,1.93,,C de Grandhomme
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,3,,New Zealand,N Wagner,Bowler,,,,,,,20,6,38,3,1.9,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,3,,New Zealand,TA Boult,Bowler,,,,,,,17,5,37,3,2.16,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,3,,New Zealand,TD Astle,Bowler,,,,,,,4,0,12,0,3.0,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,3,,New Zealand,TG Southee,Bowler,,,,,,,23,9,57,3,2.41,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,3,Pakistan,,Asad Shafiq,Batter,1,17,47,2,0,36.17,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,3,Pakistan,,Azhar Ali,Batter,2,31,173,4,0,17.92,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,3,Pakistan,,Babar Azam,Batter,3,29,66,3,0,43.94,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,3,Pakistan,,Misbah-ul-Haq,Batter,4,13,47,1,0,27.66,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,3,Pakistan,,Mohammad Amir,Batter,5,6,4,0,0,150.0,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,3,Pakistan,,Rahat Ali,Batter,6,2,11,0,0,18.18,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,3,Pakistan,,Sami Aslam,Batter,7,7,57,0,0,12.28,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,3,Pakistan,,Sarfraz Ahmed,Batter,8,2,5,0,0,40.0,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,3,Pakistan,,Sohail Khan,Batter,9,40,39,5,1,102.56,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,3,Pakistan,,Yasir Shah,Batter,10,6,15,0,0,40.0,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,3,Pakistan,,Younis Khan,Batter,11,1,8,0,0,12.5,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,4,New Zealand,,JA Raval,Batter,1,36,89,4,0,40.45,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,4,New Zealand,,KS Williamson,Batter,2,61,77,4,1,79.22,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,4,New Zealand,,TWM Latham,Batter,3,9,25,1,0,36.0,,,,,,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,4,,Pakistan,Azhar Ali,Bowler,,,,,,,3,1,6,1,2.0,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,4,,Pakistan,Mohammad Amir,Bowler,,,,,,,7,2,12,1,1.64,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,4,,Pakistan,Rahat Ali,Bowler,,,,,,,6,0,24,0,4.0,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,4,,Pakistan,Sohail Khan,Bowler,,,,,,,6,1,21,0,3.5,,
1019993,Test,2016-11-17,New Zealand,Pakistan,Hagley Oval,,New Zealand chose to field,4,,Pakistan,Yasir Shah,Bowler,,,,,,,9,1,45,0,4.74,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,1,New Zealand,,BJ Watling,Batter,1,49,125,7,0,39.2,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,1,New Zealand,,C de Grandhomme,Batter,2,37,55,5,0,67.27,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,1,New Zealand,,HM Nicholls,Batter,3,13,52,2,0,25.0,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,1,New Zealand,,JA Raval,Batter,4,55,112,9,0,49.11,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,1,New Zealand,,KS Williamson,Batter,5,13,42,2,0,30.95,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,1,New Zealand,,LRPL Taylor,Batter,6,37,31,7,0,119.35,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,1,New Zealand,,MJ Henry,Batter,7,15,11,3,0,136.36,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,1,New Zealand,,MJ Santner,Batter,8,16,37,3,0,43.24,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,1,New Zealand,,N Wagner,Batter,9,1,9,0,0,11.11,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,1,New Zealand,,TG Southee,Batter,10,29,28,5,1,103.57,,,,,,,TG Southee
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,1,New Zealand,,TWM Latham,Batter,11,0,1,0,0,0.0,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,1,,Pakistan,Azhar Ali,Bowler,,,,,,,1,0,4,0,4.0,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,1,,Pakistan,Imran Khan,Bowler,,,,,,,20,5,52,3,2.5,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,1,,Pakistan,Mohammad Amir,Bowler,,,,,,,19,2,59,2,3.11,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,1,,Pakistan,Sohail Khan,Bowler,,,,,,,25,6,99,4,3.96,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,1,,Pakistan,Wahab Riaz,Bowler,,,,,,,18,4,57,1,3.14,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,2,,New Zealand,C de Grandhomme,Bowler,,,,,,,9,2,29,1,3.22,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,2,,New Zealand,MJ Henry,Bowler,,,,,,,19,5,30,0,1.57,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,2,,New Zealand,MJ Santner,Bowler,,,,,,,4,0,13,0,3.25,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,2,,New Zealand,N Wagner,Bowler,,,,,,,14,2,63,3,4.5,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,2,,New Zealand,TG Southee,Bowler,,,,,,,21,3,81,6,3.86,,TG Southee
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,2,Pakistan,,Asad Shafiq,Batter,1,23,35,4,0,65.71,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,2,Pakistan,,Azhar Ali,Batter,2,1,18,0,0,5.56,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,2,Pakistan,,Babar Azam,Batter,3,90,196,10,0,45.92,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,2,Pakistan,,Imran Khan,Batter,4,6,8,1,0,75.0,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,2,Pakistan,,Mohammad Amir,Batter,5,5,24,1,0,20.83,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,2,Pakistan,,Mohammad Rizwan,Batter,6,0,1,0,0,0.0,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,2,Pakistan,,Sami Aslam,Batter,7,5,12,1,0,41.67,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,2,Pakistan,,Sarfraz Ahmed,Batter,8,41,44,7,0,93.18,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,2,Pakistan,,Sohail Khan,Batter,9,37,47,4,2,78.72,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,2,Pakistan,,Wahab Riaz,Batter,10,0,5,0,0,0.0,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,2,Pakistan,,Younis Khan,Batter,11,2,13,0,0,15.38,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,3,New Zealand,,BJ Watling,Batter,1,15,40,2,0,37.5,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,3,New Zealand,,C de Grandhomme,Batter,2,32,21,6,0,152.38,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,3,New Zealand,,HM Nicholls,Batter,3,26,59,4,0,44.07,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,3,New Zealand,,JA Raval,Batter,4,2,23,0,0,8.7,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,3,New Zealand,,KS Williamson,Batter,5,42,88,7,0,47.73,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,3,New Zealand,,LRPL Taylor,Batter,6,102,134,16,0,76.12,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,3,New Zealand,,TWM Latham,Batter,7,80,150,12,0,53.33,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,3,,Pakistan,Asad Shafiq,Bowler,,,,,,,1,0,4,0,4.0,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,3,,Pakistan,Azhar Ali,Bowler,,,,,,,6,0,19,0,3.17,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,3,,Pakistan,Imran Khan,Bowler,,,,,,,20,4,77,3,3.76,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,3,,Pakistan,Mohammad Amir,Bowler,,,,,,,22,4,86,1,3.85,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,3,,Pakistan,Sohail Khan,Bowler,,,,,,,17,2,73,0,4.29,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,3,,Pakistan,Wahab Riaz,Bowler,,,,,,,19,3,54,1,2.79,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,4,,New Zealand,C de Grandhomme,Bowler,,,,,,,12,5,17,1,1.42,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,4,,New Zealand,KS Williamson,Bowler,,,,,,,1,0,2,0,2.0,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,4,,New Zealand,MJ Henry,Bowler,,,,,,,19,5,42,2,2.21,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,4,,New Zealand,MJ Santner,Bowler,,,,,,,16,2,49,2,3.06,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,4,,New Zealand,N Wagner,Bowler,,,,,,,20,3,59,3,2.85,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,4,,New Zealand,TG Southee,Bowler,,,,,,,24,6,61,2,2.54,,TG Southee
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,4,Pakistan,,Asad Shafiq,Batter,1,0,10,0,0,0.0,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,4,Pakistan,,Azhar Ali,Batter,2,58,161,4,0,36.02,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,4,Pakistan,,Babar Azam,Batter,3,16,25,2,0,64.0,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,4,Pakistan,,Imran Khan,Batter,4,0,3,0,0,0.0,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,4,Pakistan,,Mohammad Amir,Batter,5,0,2,0,0,0.0,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,4,Pakistan,,Mohammad Rizwan,Batter,6,13,33,2,0,39.39,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,4,Pakistan,,Sami Aslam,Batter,7,91,238,8,1,38.24,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,4,Pakistan,,Sarfraz Ahmed,Batter,8,19,21,2,0,90.48,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,4,Pakistan,,Sohail Khan,Batter,9,8,15,2,0,53.33,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,4,Pakistan,,Wahab Riaz,Batter,10,0,2,0,0,0.0,,,,,,,
1019995,Test,2016-11-25,New Zealand,Pakistan,Seddon Park,,Pakistan chose to field,4,Pakistan,,Younis Khan,Batter,11,11,44,1,0,25.0,,,,,,,
